Card_ID,Edition_ID,Name,Super_Type,Primary_Type,CMC,Is_Hybrid,Generic_Mana,Is_X,Is_W,Is_U,Is_B,Is_R,Is_G,Is_C
7741,245,Confront the Assault,,Instant,5,False,4,False,True,False,False,False,False,False
7742,77,Confront the Past,,Sorcery,1,False,0,True,False,False,True,False,False,False
7743,39,Confront the Unknown,,Instant,1,False,0,False,False,False,False,False,True,False
7744,157,Confusion in the Ranks,,Enchantment,5,False,3,False,False,False,False,True,False,False
7745,96,Congregate,,Instant,4,False,3,False,True,False,False,False,False,False
7746,172,Congregation at Dawn,,Instant,3,False,0,False,True,False,False,False,True,False
7747,53,Congregation Gryff,,Creature,3,False,1,False,True,False,False,False,True,False
7748,100,Conifer Strider,,Creature,4,False,3,False,False,False,False,False,True,False
7749,46,Conifer Wurm,Snow,Creature,5,False,4,False,False,False,False,False,True,False
7750,146,Conjured Currency,,Enchantment,6,False,5,False,False,True,False,False,False,False
7751,56,Conjurer's Ban,,Sorcery,2,False,0,False,True,False,True,False,False,False
7752,69,Conjurer's Bauble,,Artifact,1,False,1,False,False,False,False,False,False,False
7753,70,Conjurer's Closet,,Artifact,5,False,5,False,False,False,False,False,False,False
7754,349,Conjurer's Mantle,,Artifact,2,False,1,False,True,False,False,False,False,False
7755,10,Connecting the Dots,,Enchantment,2,False,1,False,False,False,False,True,False,False
7756,257,Connive,,Sorcery,7,False,5,False,False,True,True,False,False,False
7757,257,Concoct,,Sorcery,0,False,0,False,False,False,False,False,False,False
7758,37,Conquer,,Enchantment,5,False,3,False,False,False,False,True,False,False
7759,162,Conquering Manticore,,Creature,6,False,4,False,False,False,False,True,False,False
7760,148,Conqueror's Flail,,Artifact,2,False,2,False,False,False,False,False,False,False
7761,117,Conqueror's Galleon,,Artifact,4,False,4,False,False,False,False,False,False,False
7762,117,Conqueror's Foothold,,Land,0,False,0,False,False,False,False,False,False,False
7763,153,Conqueror's Pledge,,Sorcery,5,False,2,False,True,False,False,False,False,False
7764,150,Conscripted Infantry,,Creature,3,False,2,False,False,False,False,True,False,False
7765,57,Consecrate,,Instant,5,False,3,False,True,False,True,False,False,False
7766,57,Consume,,Sorcery,0,False,0,False,False,False,False,False,False,False
7767,312,Consecrate Land,,Enchantment,1,False,0,False,True,False,False,False,False,False
7768,35,Consecrated by Blood,,Enchantment,4,False,2,False,False,False,True,False,False,False
7769,92,Consecrated Sphinx,,Creature,6,False,4,False,False,True,False,False,False,False
7770,47,Conservator,,Artifact,4,False,4,False,False,False,False,False,False,False
7771,140,Conservatory,,Land,0,False,0,False,False,False,False,False,False,False
7772,28,Consider,,Instant,1,False,0,False,False,True,False,False,False,False
7773,31,Consign,,Instant,7,False,5,False,False,True,True,False,False,False
7774,31,Oblivion,,Sorcery,0,False,0,False,False,False,False,False,False,False
7775,137,Consign to Dream,,Instant,3,False,2,False,False,True,False,False,False,False
7776,139,Consign to Dust,,Instant,3,False,2,False,False,False,False,False,True,False
7777,63,Consign to Memory,,Instant,1,False,0,False,False,True,False,False,False,False
7778,57,Consign to the Pit,,Sorcery,6,False,5,False,False,False,True,False,False,False
7779,127,Conspicuous Snoop,,Creature,2,False,0,False,False,False,False,True,False,False
7780,61,Conspiracy,,Enchantment,5,False,3,False,False,False,True,False,False,False
7781,77,Conspiracy Theorist,,Creature,2,False,1,False,False,False,False,True,False,False
7782,10,Conspiracy Unraveler,,Creature,7,False,5,False,False,True,False,False,False,False
7783,349,Constable of the Realm,,Creature,5,False,4,False,True,False,False,False,False,False
7784,103,Constant Mists,,Instant,2,False,1,False,False,False,False,False,True,False
7785,372,Constellation,,Token,0,False,0,False,False,False,False,False,False,False
7786,96,Constricting Sliver,,Creature,6,False,5,False,True,False,False,False,False,False
7787,60,Constricting Tendrils,,Instant,1,False,0,False,False,True,False,False,False,False
7788,76,Constrictor Sage,,Creature,5,False,4,False,False,True,False,False,False,False
7789,311,Construct,,Token Artifact Creature,0,False,0,False,False,False,False,False,False,False
7790,364,Construct // Blood,,Token,0,False,0,False,False,False,False,False,False,False
7791,311,Construct // City's Blessing,,Token,0,False,0,False,False,False,False,False,False,False
7792,311,Construct // Eldrazi Spawn,,Token,0,False,0,False,False,False,False,False,False,False
7793,354,Construct // Elephant,,Token,0,False,0,False,False,False,False,False,False,False
7794,346,Construct // Food,,Token,0,False,0,False,False,False,False,False,False,False
7795,229,Construct // Goblin Wizard,,Token,0,False,0,False,False,False,False,False,False,False
7796,354,Construct // Insect,,Token,0,False,0,False,False,False,False,False,False,False
7797,159,Construct // Myr,,Token,0,False,0,False,False,False,False,False,False,False
7798,239,Construct // Nalaar Aetherjet,,Token,0,False,0,False,False,False,False,False,False,False
7799,399,Construct // Phyrexian Myr,,Token,0,False,0,False,False,False,False,False,False,False
7800,334,Construct // Powerstone,,Token,0,False,0,False,False,False,False,False,False,False
7801,311,Construct // Servo,,Token,0,False,0,False,False,False,False,False,False,False
7802,346,Construct // Squirrel,,Token,0,False,0,False,False,False,False,False,False,False
7803,311,Construct // The Monarch,,Token,0,False,0,False,False,False,False,False,False,False
7804,311,Construct // Thopter,,Token,0,False,0,False,False,False,False,False,False,False
7805,380,Construction Arsonist,,Creature,2,False,1,False,False,False,False,True,False,False
7806,35,Consul's Lieutenant,,Creature,2,False,0,False,True,False,False,False,False,False
7807,91,Consul's Shieldguard,,Creature,4,False,3,False,True,False,False,False,False,False
7808,138,Consulate Crackdown,,Enchantment,5,False,3,False,True,False,False,False,False,False
7809,138,Consulate Dreadnought,,Artifact,1,False,1,False,False,False,False,False,False,False
7810,91,Consulate Skygate,,Artifact Creature,2,False,2,False,False,False,False,False,False,False
7811,91,Consulate Surveillance,,Enchantment,4,False,3,False,True,False,False,False,False,False
7812,138,Consulate Turret,,Artifact,3,False,3,False,False,False,False,False,False,False
7813,172,Consult the Necrosages,,Sorcery,3,False,1,False,False,True,True,False,False,False
7814,115,Consult the Star Charts,,Instant,2,False,1,False,False,True,False,False,False,False
7815,151,Consume Spirit,,Sorcery,2,False,1,True,False,False,True,False,False,False
7816,154,Consume Strength,,Instant,3,False,1,False,False,False,True,False,True,False
7817,162,Consume the Meek,,Instant,5,False,3,False,False,False,True,False,False,False
7818,164,Consumed by Greed,,Instant,3,False,1,False,False,False,True,False,False,False
7819,52,Consuming Aberration,,Creature,5,False,3,False,False,True,True,False,False,False
7820,144,Consuming Aetherborn,,Creature,4,False,3,False,False,False,True,False,False,False
7821,53,Consuming Ashes,,Instant,4,False,2,False,False,False,True,False,False,False
7822,28,Consuming Blob,,Creature,5,False,3,False,False,False,False,False,True,False
7823,125,Consuming Bonfire,Tribal,Sorcery,5,False,3,False,False,False,False,True,False,False
7824,63,Consuming Corruption,,Instant,2,False,0,False,False,False,True,False,False,False
7825,101,Consuming Ferocity,,Enchantment,2,False,1,False,False,False,False,True,False,False
7826,173,Consuming Fervor,,Enchantment,1,False,0,False,False,False,False,True,False,False
7827,306,Consuming Oni,,Creature,4,False,2,False,False,False,True,False,False,False
7828,203,Consuming Rage,,Sorcery,0,False,0,False,False,False,False,False,False,False
7829,65,Consuming Sinkhole,,Instant,4,False,3,False,False,False,False,True,False,False
7830,175,Consuming Tide,,Sorcery,4,False,2,False,False,True,False,False,False,False
7831,162,Consuming Vapors,,Sorcery,4,False,3,False,False,False,True,False,False,False
7832,182,Consuming Vortex,,Instant,2,False,1,False,False,True,False,False,False,False
7833,88,Consumptive Goo,,Creature,2,False,0,False,False,False,True,False,False,False
7834,4,Contact Other Plane,,Instant,4,False,3,False,False,True,False,False,False,False
7835,54,Contagion,,Instant,5,False,3,False,False,False,True,False,False,False
7836,68,Contagion Clasp,,Artifact,2,False,2,False,False,False,False,False,False,False
7837,266,Contagion Dispenser,,Artifact,4,False,2,False,False,True,False,False,True,False
7838,264,Contagion Engine,,Artifact,6,False,6,False,False,False,False,False,False,False
7839,68,Contagious Nim,,Creature,3,False,2,False,False,False,True,False,False,False
7840,120,Contagious Vorrac,,Creature,3,False,2,False,False,False,False,False,True,False
7841,77,Containment Breach,,Sorcery,3,False,2,False,False,False,False,False,True,False
7842,108,Containment Construct,,Artifact Creature,2,False,2,False,False,False,False,False,False,False
7843,65,Containment Membrane,,Enchantment,3,False,2,False,False,True,False,False,False,False
7844,127,Containment Priest,,Creature,2,False,1,False,True,False,False,False,False,False
7845,131,Contaminant Grafter,,Creature,5,False,4,False,False,False,False,False,True,False
7846,81,Contaminated Aquifer,,Land,0,False,0,False,False,False,False,False,False,False
7847,85,Contaminated Bond,,Enchantment,2,False,1,False,False,False,True,False,False,False
7848,107,Contaminated Drink,,Instant,2,False,0,True,False,True,True,False,False,False
7849,119,Contaminated Ground,,Enchantment,2,False,1,False,False,False,True,False,False,False
7850,63,Contaminated Landscape,,Land,0,False,0,False,False,False,False,False,False,False
7851,54,Contamination,,Enchantment,3,False,2,False,False,False,True,False,False,False
7852,103,Contemplation,,Enchantment,3,False,1,False,True,False,False,False,False,False
7853,103,Contempt,,Enchantment,2,False,1,False,False,True,False,False,False,False
7854,174,Contentious Plan,,Sorcery,2,False,1,False,False,True,False,False,False,False
7855,128,Contest of Claws,,Sorcery,2,False,1,False,False,False,False,False,True,False
7856,94,Contested Cliffs,,Land,0,False,0,False,False,False,False,False,False,False
7857,67,Contested Game Ball,,Artifact,2,False,2,False,False,False,False,False,False,False
7858,92,Contested War Zone,,Land,0,False,0,False,False,False,False,False,False,False
7859,27,Contingency Plan,,Sorcery,2,False,1,False,False,True,False,False,False,False
7860,209,Contortionist Otter Storm,,Sticker,0,False,0,False,False,False,False,False,False,False
7861,28,Contortionist Troupe,,Creature,1,False,0,True,False,False,False,False,True,False
7862,91,Contraband Kingpin,,Creature,2,False,0,False,False,True,True,False,False,False
7863,80,Contraband Livestock,,Instant,2,False,1,False,True,False,False,False,False,False
7864,328,Contract from Below,,Sorcery,1,False,0,False,False,False,True,False,False,False
7865,117,Contract Killing,,Sorcery,5,False,3,False,False,False,True,False,False,False
7866,168,Contractual Safeguard,,Instant,3,False,2,False,True,False,False,False,False,False
7867,100,Contradict,,Instant,5,False,3,False,False,True,False,False,False,False
7868,3,Contraption Cannon,,Artifact,4,False,4,False,False,False,False,False,False,False
7869,47,Control Magic,,Enchantment,4,False,2,False,False,True,False,False,False,False
7870,54,Control of the Court,,Sorcery,2,False,1,False,False,False,False,True,False,False
7871,9,Control Win Condition,,Creature,6,False,4,False,False,True,False,False,False,False
7872,60,Controlled Instincts,,Enchantment,1,False,0,False,False,True,False,False,False,False
7873,124,Controvert,,Instant,4,False,2,False,False,True,False,False,False,False
7874,334,Contruct // Construct,,Token,0,False,0,False,False,False,False,False,False,False
7875,177,Conundrum Sphinx,,Creature,4,False,2,False,False,True,False,False,False,False
7876,158,Convalescence,,Enchantment,2,False,1,False,True,False,False,False,False,False
7877,94,Convalescent Care,,Enchantment,3,False,1,False,True,False,False,False,False,False
7878,10,Convenient Target,,Enchantment,1,False,0,False,False,False,False,True,False,False
7879,400,Convention Maro,Legendary,Creature,2,False,1,False,False,False,False,False,True,False
7880,25,Convergence of Dominion,,Artifact,3,False,3,False,False,False,False,False,False,False
7881,47,Conversion,,Enchantment,4,False,2,False,True,False,False,False,False,False
7882,155,Conversion Apparatus,,Artifact,3,False,3,False,False,False,False,False,False,False
7883,110,Conversion Chamber,,Artifact,3,False,3,False,False,False,False,False,False,False
7884,13,Convert to Slime,,Sorcery,5,False,3,False,False,False,True,False,True,False
7885,144,Converter Beast,,Creature,4,False,3,False,False,False,False,False,True,False
7886,39,Convicted Killer,,Creature,3,False,2,False,False,False,False,True,False,False
7887,39,Branded Howler,,Creature,0,False,0,False,False,False,False,False,False,False
7888,138,Conviction,,Enchantment,2,False,1,False,True,False,False,False,False,False
7889,105,Convincing Mirage,,Enchantment,2,False,1,False,False,True,False,False,False,False
7890,118,Convolute,,Instant,3,False,2,False,False,True,False,False,False,False
7891,103,Convulsing Licid,,Creature,3,False,2,False,False,False,False,True,False,False
7892,209,Cool Fluffy Loxodon,,Sticker,0,False,0,False,False,False,False,False,False,False
7893,16,Cooped Up,,Enchantment,2,False,1,False,True,False,False,False,False,False
7894,122,Cooperation,,Enchantment,3,False,2,False,True,False,False,False,False,False
7895,41,Coordinated Assault,,Instant,1,False,0,False,False,False,False,True,False,False
7896,204,Coordinated Barrage,,Instant,1,False,0,False,True,False,False,False,False,False
7897,118,Coordinated Charge,,Instant,5,False,4,False,True,False,False,False,False,False
7898,29,Coordinated Clobbering,,Sorcery,1,False,0,False,False,False,False,False,True,False
7899,76,Coordinated Maneuver,,Instant,2,False,1,False,True,False,False,False,False,False
7900,248,Copied,,Token,0,False,0,False,False,False,False,False,False,False
7901,92,Copper Carapace,,Artifact,1,False,1,False,False,False,False,False,False,False
7902,55,Copper Gnomes,,Artifact Creature,2,False,2,False,False,False,False,False,False,False
7903,144,Copper Host Crusher,,Creature,8,False,6,False,False,False,False,False,True,False
7904,120,Copper Longlegs,,Creature,2,False,1,False,False,False,False,False,True,False
7905,68,Copper Myr,,Artifact Creature,2,False,2,False,False,False,False,False,False,False
7906,210,Copper Tablet,,Artifact,2,False,2,False,False,False,False,False,False,False
